"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
182308;2019-01-01;"terça-feira";"14:40:00";"SC";280;22,5;"ARAQUARI";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;2;0;1;0;2;2;"-26.370924";"-48.702";"SR-SC";"DEL8/3";"UOP03/SC"
182309;2019-01-01;"terça-feira";"13:15:00";"RJ";101;453,8;"MANGARATIBA";"Falta de Atenção à Condução";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Sim";2;0;0;0;2;0;0;2;"-22.937099";"-44.010822";"SR-RJ";"DEL5/3";"UOP02/RJ"
182310;2019-01-01;"terça-feira";"13:50:00";"BA";101;942;"MUCURI";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;"-18.0642";"-39.8782";"SR-BA";"DEL10/9";"UOP03/BA"
182311;2019-01-01;"terça-feira";"12:20:00";"SC";280;241,1;"CANOINHAS";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Não Informado";"Não";2;0;2;0;0;0;2;1;"-26.225103";"-50.460045";"SR-SC";"DEL8/6";"UOP04/SC"
182312;2019-01-01;"terça-feira";"13:45:00";"PB";230;18,9;"JOAO PESSOA";"Defeito Mecânico no Veículo";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Curva";"Sim";2;0;0;1;1;0;1;2;"-7.129088";"-34.850031";"SR-PB";"DEL14/1";"UOP01/PB"
182313;2019-01-01;"terça-feira";"12:45:00";"RO";364;707;"PORTO VELHO";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Reta";"Sim";4;0;2;0;2;0;2;2;"-8.7966492";"-63.83889914";"SR-RO";"DEL21/1";"UOP01/RO"
182314;2019-01-01;"terça-feira";"15:00:00";"SC";470;126,6;"LONTRAS";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Rotatória";"Sim";3;0;1;0;2;0;1;2;"-27.129";"-49.538277";"SR-SC";"DEL8/4";"UOP02/SC"
182316;2019-01-01;"terça-feira";"15:15:00";"RS";101;8;"TORRES";"Falta de Atenção à Condução";"Tombamento";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;0;1;0;0;1;"-29.360483";"-49.807865";"SR-RS";"DEL9/3";"UOP03/RS"
182317;2019-01-01;"terça-feira";"15:20:00";"GO";70;1,1;"AGUAS LINDAS DE GOIAS";"Falta de Atenção à Condução";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Não Informado";"Não";5;0;3;1;1;0;4;1;"-15.7481";"-48.2635";"SR-DF";"GO";"UOP06/DF"
182318;2019-01-01;"terça-feira";"15:45:00";"SC";282;178,5;"BOCAINA DO SUL";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Não";5;0;2;0;0;3;2;2;"-27.741562";"-49.920628";"SR-SC";"DEL8/5";"UOP01/SC"
182319;2019-01-01;"terça-feira";"16:00:00";"ES";101;77,1;"SAO MATEUS";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Desvio Temporário";"Não";3;0;1;1;1;0;2;2;"-18.720545";"-39.865883";"SR-ES";"DEL12/4";"UOP02/ES"
182320;2019-01-01;"terça-feira";"15:20:00";"PR";277;5;"PARANAGUA";"Falta de Atenção à Condução";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;1;"-25.56722039";"-48.58154297";"SR-PR";"DEL7/1";"UOP07/PR"
182321;2019-01-01;"terça-feira";"15:30:00";"RS";290;85,8;"PORTO ALEGRE";"Ingestão de Álcool";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Viaduto";"Não";3;0;0;1;2;0;1;1;"-29.9683194";"-51.11509323";"SR-RS";"DEL9/1";"UOP01/RS"
182323;2019-01-01;"terça-feira";"15:30:00";"MG";381;518,4;"IGARAPE";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;"-20.1093";"-44.3169";"SR-MG";"DEL4/1";"UOP03/MG"
182324;2019-01-01;"terça-feira";"14:00:00";"RJ";40;99;"DUQUE DE CAXIAS";"Velocidade Incompatível";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";1;0;0;0;0;1;0;1;"-22.5850008";"-43.27699861";"SR-RJ";"DEL5/6";"UOP03/RJ"
182326;2019-01-01;"terça-feira";"16:15:00";"PR";277;517;"GUARANIACU";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;"-25.11172569";"-52.84466853";"SR-PR";"DEL7/4";"UOP02/PR"
182327;2019-01-01;"terça-feira";"15:00:00";"BA";324;523;"FEIRA DE SANTANA";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";7;0;4;0;2;1;4;2;"-12.30509196";"-38.89232701";"SR-BA";"DEL10/1";"UOP01/BA"
182328;2019-01-01;"terça-feira";"13:00:00";"MG";381;532;"ITATIAIUCU";"Pista Escorregadia";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Não";2;0;2;0;0;0;2;1;"-20.1709";"-44.3729";"SR-MG";"DEL4/4";"UOP03/MG"
182329;2019-01-01;"terça-feira";"15:45:00";"MG";381;518,3;"IGARAPE";"Falta de Atenção à Condução";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva";"Não";3;0;2;0;1;0;2;1;"-20.1093";"-44.3169";"SR-MG";"DEL4/1";"UOP03/MG"
182330;2019-01-01;"terça-feira";"14:00:00";"MA";10;252,9;"IMPERATRIZ";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;"-5.53562";"-47.469585";"SR-MA";"DEL18/4";"UOP01/MA"
182332;2019-01-01;"terça-feira";"16:45:00";"GO";20;117,2;"FLORES DE GOIAS";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;"-14.880402";"-46.853172";"SR-DF";"GO";"UOP05/DF"
182333;2019-01-01;"terça-feira";"16:40:00";"GO";50;175,5;"CAMPO ALEGRE DE GOIAS";"Defeito Mecânico no Veículo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva";"Não";2;0;2;0;0;0;2;1;"-17.3721";"-47.7879";"SR-GO";"DEL1/6";"UOP01/GO"
182334;2019-01-01;"terça-feira";"14:45:00";"SE";101;76,7;"MARUIM";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";5;0;3;0;1;1;3;2;"-10.7853";"-37.1421";"SR-SE";"DEL20/1";"UOP01/SE"
182335;2019-01-01;"terça-feira";"16:40:00";"SC";101;191;"BIGUACU";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-27.4847";"-48.6476";"SR-SC";"DEL8/1";"UOP01/SC"
182336;2019-01-01;"terça-feira";"16:50:00";"SC";101;150;"ITAPEMA";"Falta de Atenção à Condução";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;"-27.1267";"-48.6095";"SR-SC";"DEL8/4";"UOP03/SC"
182337;2019-01-01;"terça-feira";"17:15:00";"GO";70;13,5;"AGUAS LINDAS DE GOIAS";"Ingestão de Álcool";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;"-15.7448";"-48.3182";"SR-DF";"GO";"UOP06/DF"
182338;2019-01-01;"terça-feira";"15:45:00";"MA";222;663;"CHAPADINHA";"Restrição de Visibilidade";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Sim";3;0;1;1;1;0;2;2;"-3.754031";"-43.367088";"SR-MA";"DEL18/4";"UOP03/MA"
182339;2019-01-01;"terça-feira";"15:40:00";"RN";101;168,3;"CANGUARETAMA";"Desobediência às normas de trânsito pelo condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Não";3;0;2;0;1;0;2;2;"-6.432533";"-35.117451";"SR-RN";"DEL15/1";"UOP01/RN"
182340;2019-01-01;"terça-feira";"17:30:00";"PR";277;654;"MATELANDIA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Não Informado";"Não";12;0;3;0;9;0;3;3;"-25.222408";"-53.951351";"SR-PR";"DEL7/5";"UOP02/PR"
182341;2019-01-01;"terça-feira";"17:00:00";"RN";405;82,4;"APODI";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Fatais";"Anoitecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;2;0;0;1;0;0;2;"-5.698528";"-37.800308";"SR-RN";"DEL15/4";"UOP02/RN"
182342;2019-01-01;"terça-feira";"15:45:00";"RO";364;19;"VILHENA";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";8;0;1;0;7;0;1;2;"-12.727398";"-60.183716";"SR-RO";"DEL21/4";"UOP01/RO"
182343;2019-01-01;"terça-feira";"17:55:00";"SC";282;6;"SAO JOSE";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Múltipla";"Curva";"Sim";2;0;2;0;0;0;2;1;"-27.591936";"-48.618244";"SR-SC";"DEL8/1";"UOP01/SC"
182344;2019-01-01;"terça-feira";"17:30:00";"SP";116;432;"REGISTRO";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;1;"-24.4111631";"-47.75248289";"SR-SP";"DEL6/5";"UOP01/SP"
182345;2019-01-01;"terça-feira";"17:30:00";"SC";101;221,8;"PALHOCA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";4;0;1;0;3;0;1;3;"-27.7096";"-48.6544";"SR-SC";"DEL8/1";"UOP02/SC"
182346;2019-01-01;"terça-feira";"16:35:00";"MG";381;728,1;"CARMO DA CACHOEIRA";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;1;"-21.4957";"-45.2105";"SR-MG";"DEL4/4";"UOP02/MG"
182347;2019-01-01;"terça-feira";"17:10:00";"MT";364;375;"SANTO ANTONIO DO LEVERGER";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Chuva";"Dupla";"Reta";"Não";5;0;4;0;1;0;4;1;"-15.704568";"-55.719036";"SR-MT";"DEL2/1";"UOP01/MT"
182348;2019-01-01;"terça-feira";"17:00:00";"MT";163;842;"SINOP";"Avarias e/ou desgaste excessivo no pneu";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ignorado";"Simples";"Reta";"Sim";2;0;2;0;0;0;2;1;"-11.81352251";"-55.48286982";"SR-MT";"DEL2/6";"UOP02/MT"
182349;2019-01-01;"terça-feira";"17:03:00";"CE";222;11;"CAUCAIA";"Falta de Atenção à Condução";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;"-3.765979";"-38.66222";"SR-CE";"DEL16/1";"UOP01/CE"
182350;2019-01-01;"terça-feira";"18:30:00";"ES";101;299,2;"VIANA";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Sem Vítimas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Não Informado";"Sim";3;0;0;0;3;0;0;2;"-20.35788487";"-40.42651176";"SR-ES";"DEL12/1";"UOP01/ES"
182351;2019-01-01;"terça-feira";"18:10:00";"ES";262;168;"IBATIBA";"Falta de Atenção à Condução";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;1;0;0;1;1;"-20.265";"-41.5732";"SR-ES";"DEL12/1";"UOP02/ES"
182352;2019-01-01;"terça-feira";"17:50:00";"RJ";116;181;"NOVA IGUACU";"Não guardar distância de segurança";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";10;0;2;0;8;0;2;3;"-22.761312";"-43.423492";"SR-RJ";"DEL5/1";"UOP02/RJ"
182353;2019-01-01;"terça-feira";"18:00:00";"RJ";101;412;"ITAGUAI";"Falta de Atenção do Pedestre";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;1;"-22.897207";"-43.8564";"SR-RJ";"DEL5/3";"UOP01/RJ"
182354;2019-01-01;"terça-feira";"16:30:00";"TO";153;235;"COLINAS DO TOCANTINS";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Não";4;0;4;0;0;0;4;1;"-7.94983";"-48.464302";"SR-TO";"UOP04/TO";""
182355;2019-01-01;"terça-feira";"19:00:00";"RS";290;96;"PORTO ALEGRE";"Ingestão de Álcool";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;"-29.992107";"-51.204525";"SR-RS";"DEL9/1";"UOP01/RS"
182356;2019-01-01;"terça-feira";"18:50:00";"PR";277;654;"MATELANDIA";"Ingestão de Substâncias Psicoativas";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Não Informado";"Não";5;0;0;0;5;0;0;2;"-25.222408";"-53.951351";"SR-PR";"DEL7/5";"UOP02/PR"
182357;2019-01-01;"terça-feira";"18:30:00";"DF";20;12;"BRASILIA";"Falta de Atenção à Condução";"Colisão traseira";"Sem Vítimas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;"-15.642812";"-47.757786";"SR-DF";"DF";"UOP04/DF"
182358;2019-01-01;"terça-feira";"17:00:00";"RJ";40;74;"PETROPOLIS";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Não Informado";"Não";1;0;1;0;0;0;1;1;"-22.48283251";"-43.21585497";"SR-RJ";"DEL5/6";"UOP03/RJ"
182359;2019-01-01;"terça-feira";"18:35:00";"PR";376;641,3;"TIJUCAS DO SUL";"Não guardar distância de segurança";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Não Informado";"Não";6;0;0;1;5;0;1;6;"-25.797716";"-49.1309";"SR-PR";"DEL7/1";"UOP08/PR"
182360;2019-01-01;"terça-feira";"18:45:00";"SC";101;182,6;"BIGUACU";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;2;0;1;2;"-27.4071";"-48.6284";"SR-SC";"DEL8/1";"UOP01/SC"
182361;2019-01-01;"terça-feira";"10:00:00";"MG";251;280;"SALINAS";"Ultrapassagem Indevida";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;"-16.12498503";"-42.22251892";"SR-MG";"DEL4/11";"UOP02/MG"
182362;2019-01-01;"terça-feira";"18:20:00";"PE";101;41;"IGARASSU";"Ingestão de Álcool";"Colisão lateral";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;"-7.837";"-34.9124";"SR-PE";"DEL11/1";"UOP02/PE"
182363;2019-01-01;"terça-feira";"19:10:00";"RS";290;25;"SANTO ANTONIO DA PATRULHA";"Não guardar distância de segurança";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Rotatória";"Não";3;0;1;0;2;0;1;2;"-29.87989028";"-50.51172495";"SR-RS";"DEL9/3";"UOP02/RS"
182364;2019-01-01;"terça-feira";"14:52:00";"RJ";40;87;"PETROPOLIS";"Falta de Atenção à Condução";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;"-22.5577";"-43.2279";"SR-RJ";"DEL5/6";"UOP03/RJ"
182366;2019-01-01;"terça-feira";"19:00:00";"SP";116;78,6;"ROSEIRA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;3;"-22.888971";"-45.286961";"SR-SP";"DEL6";"UOP01/SP"
182367;2019-01-01;"terça-feira";"18:40:00";"MG";40;718;"BARBACENA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;1;"-21.2916";"-43.6372";"SR-MG";"DEL5";"UOP01/MG"
182368;2019-01-01;"terça-feira";"18:00:00";"RJ";116;279;"BARRA MANSA";"Pista Escorregadia";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Não Informado";"Não";1;0;1;0;0;0;1;1;"-22.547443";"-44.183659";"SR-RJ";"DEL5/7";"UOP02/RJ"
182369;2019-01-01;"terça-feira";"18:20:00";"PR";277;170,7;"PALMEIRA";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Sim";4;0;2;0;2;0;2;2;"-25.43534";"-50.0147";"SR-PR";"DEL7/1";"UOP05/PR"
182370;2019-01-01;"terça-feira";"18:30:00";"CE";20;353,1;"CARIDADE";"Ultrapassagem Indevida";"Colisão transversal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";4;1;0;1;2;0;1;3;"-4.094943";"-39.055965";"SR-CE";"DEL16/2";"UOP01/CE"
182371;2019-01-01;"terça-feira";"16:30:00";"MG";50;38;"ARAGUARI";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;1;"-18.6669";"-48.1741";"SR-MG";"DEL4/15";"UOP02/MG"
182372;2019-01-01;"terça-feira";"15:45:00";"SC";101;92;"BARRA VELHA";"Falta de Atenção à Condução";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Múltipla";"Reta";"Não";1;0;0;0;1;0;0;1;"-26.6954";"-48.6985";"SR-SC";"DEL8/3";"UOP02/SC"
182373;2019-01-01;"terça-feira";"17:15:00";"PR";153;20;"JACAREZINHO";"Falta de Atenção à Condução";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";1;0;0;1;0;0;1;1;"-23.158165";"-49.959606";"SR-PR";"DEL7/7";"UOP07/PR"
182374;2019-01-01;"terça-feira";"17:59:00";"RJ";40;85;"PETROPOLIS";"Falta de Atenção à Condução";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";3;0;1;0;2;0;1;1;"-22.559";"-43.2263";"SR-RJ";"DEL5/6";"UOP03/RJ"
182375;2019-01-01;"terça-feira";"18:20:00";"SP";116;23,4;"LAVRINHAS";"Avarias e/ou desgaste excessivo no pneu";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Não Informado";"Não";4;0;4;0;0;0;4;1;"-22.589794";"-44.885368";"SR-SP";"DEL6/8";"UOP01/SP"
182376;2019-01-01;"terça-feira";"18:00:00";"PR";467;96,5;"CASCAVEL";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;1;"-24.8743";"-53.5637";"SR-PR";"DEL7/4";"UOP01/PR"
182377;2019-01-01;"terça-feira";"18:20:00";"RS";290;64;"GRAVATAI";"Não guardar distância de segurança";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";2;0;1;0;1;0;1;2;"-29.940449";"-50.895531";"SR-RS";"DEL9/3";"UOP02/RS"
182378;2019-01-01;"terça-feira";"17:00:00";"RJ";356;7;"ITAPERUNA";"Mal Súbito";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";6;0;5;0;1;0;5;3;"-21.173063";"-42.106487";"SR-RJ";"DEL5/8";"UOP03/RJ"
182379;2019-01-01;"terça-feira";"17:30:00";"MG";381;399;"BOM JESUS DO AMPARO";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;1;2;0;1;2;"-19.7369762";"-43.51066589";"SR-MG";"DEL4/1";"UOP01/MG"
182380;2019-01-01;"terça-feira";"20:00:00";"SC";101;223;"PALHOCA";"Defeito Mecânico no Veículo";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;"-27.7248";"-48.6435";"SR-SC";"DEL8/1";"UOP02/SC"
182381;2019-01-01;"terça-feira";"16:55:00";"PR";272;373;"CAMPO MOURAO";"Ultrapassagem Indevida";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;2;0;1;2;2;"-24.06231086";"-52.52123058";"SR-PR";"DEL7/4";"UOP05/PR"
182382;2019-01-01;"terça-feira";"20:25:00";"PR";277;68;"SAO JOSE DOS PINHAIS";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";5;0;2;0;1;2;2;2;"-25.52453346";"-49.09893773";"SR-PR";"DEL7/1";"UOP06/PR"
182383;2019-01-01;"terça-feira";"19:30:00";"PR";376;588,7;"CURITIBA";"Falta de Atenção à Condução";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;2;1;0;0;3;2;"-25.4550016";"-49.2445696";"SR-PR";"DEL7/1";"UOP04/PR"
182384;2019-01-01;"terça-feira";"18:25:00";"SC";101;74,3;"ARAQUARI";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";5;0;2;0;3;0;2;4;"-26.5536";"-48.7188";"SR-SC";"DEL8/3";"UOP02/SC"
182385;2019-01-01;"terça-feira";"18:05:00";"RO";364;15,9;"VILHENA";"Ingestão de Álcool";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";9;0;3;0;6;0;3;2;"-12.736713";"-60.148098";"SR-RO";"DEL21/4";"UOP01/RO"
182386;2019-01-01;"terça-feira";"19:10:00";"PE";101;54,3;"PAULISTA";"Falta de Atenção à Condução";"Capotamento";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";5;5;0;0;0;0;0;1;"-7.9487";"-34.907";"SR-PE";"DEL11/1";"UOP02/PE"
182387;2019-01-01;"terça-feira";"20:35:00";"PR";277;348,8;"GUARAPUAVA";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Não Informado";"Sim";3;0;1;0;2;0;1;2;"-25.385126";"-51.513696";"SR-PR";"DEL7/3";"UOP02/PR"
182389;2019-01-01;"terça-feira";"20:20:00";"PR";163;154,5;"SANTA LUCIA";"Velocidade Incompatível";"Saída de leito carroçável";"Sem Vítimas";"Anoitecer";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";1;0;0;0;0;1;0;1;"-25.3867";"-53.5769";"SR-PR";"DEL7/4";"UOP06/PR"
182390;2019-01-01;"terça-feira";"19:15:00";"BA";110;76,5;"JEREMOABO";"Ingestão de Álcool";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Sim";2;1;0;0;1;0;0;2;"-10.0749";"-38.3419";"SR-BA";"DEL10/7";"UOP01/BA"
182391;2019-01-01;"terça-feira";"21:10:00";"DF";251;40;"BRASILIA";"Falta de Atenção à Condução";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";5;0;1;0;4;0;1;2;"-15.935152";"-47.812679";"SR-DF";"DF";"UOP01/DF"
182392;2019-01-01;"terça-feira";"17:20:00";"SC";101;98,3;"BALNEARIO PICARRAS";"Não guardar distância de segurança";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";5;0;1;0;4;0;1;4;"-26.7493";"-48.6944";"SR-SC";"DEL8/3";"UOP02/SC"
182393;2019-01-01;"terça-feira";"19:50:00";"SP";116;285;"ITAPECERICA DA SERRA";"Falta de Atenção à Condução";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;"-23.6893045";"-46.8619652";"SR-SP";"DEL6/4";"UOP01/SP"
